0.011977,0.0079848
0.011977,0.0079848
0.011977,0.0079848
0.011977,0.0079848
0.011977,0.0079848
0.011977,0.0079848
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0.0039924
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.011977,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
0.01597,0
